pdf_url,docDate
https://pdf.swedeb.se/riksdagen-records-pdf/1948/prot-1948--fk--011.pdf,1948-03-17
https://pdf.swedeb.se/riksdagen-records-pdf/1949/prot-1949--ak--024.pdf,1949-10-17
https://pdf.swedeb.se/riksdagen-records-pdf/1949/prot-1949--ak--024.pdf,1949-10-18
https://pdf.swedeb.se/riksdagen-records-pdf/1949/prot-1949--fk--031.pdf,1949-12-06
https://pdf.swedeb.se/riksdagen-records-pdf/1949/prot-1949--fk--031.pdf,1949-12-07
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--ak--012.pdf,1950-03-23
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--ak--012.pdf,1950-03-24
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--ak--012.pdf,1950-03-28
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--ak--012.pdf,1950-03-29
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--fk--006.pdf,1950-02-11
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--fk--006.pdf,1950-02-11
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--fk--006.pdf,1950-02-14
https://pdf.swedeb.se/riksdagen-records-pdf/1950/prot-1950--fk--006.pdf,1950-02-15
https://pdf.swedeb.se/riksdagen-records-pdf/1951/prot-1951--ak--029.pdf,1951-10-27
https://pdf.swedeb.se/riksdagen-records-pdf/1951/prot-1951--ak--029.pdf,1951-10-30
https://pdf.swedeb.se/riksdagen-records-pdf/1951/prot-1951--ak--029.pdf,1951-10-31
https://pdf.swedeb.se/riksdagen-records-pdf/1951/prot-1951--fk--023.pdf,1951-05-26
https://pdf.swedeb.se/riksdagen-records-pdf/1952/prot-1952--ak--004.pdf,1952-01-30
https://pdf.swedeb.se/riksdagen-records-pdf/1952/prot-1952--ak--004.pdf,1952-02-02
https://pdf.swedeb.se/riksdagen-records-pdf/1952/prot-1952--ak--004.pdf,1952-02-05
https://pdf.swedeb.se/riksdagen-records-pdf/1952/prot-1952--ak--004.pdf,1952-02-06
https://pdf.swedeb.se/riksdagen-records-pdf/1952/prot-1952--fk--031.pdf,1952-12-06
https://pdf.swedeb.se/riksdagen-records-pdf/1952/prot-1952--fk--031.pdf,1952-12-09
https://pdf.swedeb.se/riksdagen-records-pdf/1952/prot-1952--fk--031.pdf,1952-12-10
https://pdf.swedeb.se/riksdagen-records-pdf/1953/prot-1953--ak--027.pdf,1953-11-03
https://pdf.swedeb.se/riksdagen-records-pdf/1953/prot-1953--ak--027.pdf,1953-11-04
https://pdf.swedeb.se/riksdagen-records-pdf/1953/prot-1953--fk--004.pdf,1953-01-31
https://pdf.swedeb.se/riksdagen-records-pdf/1953/prot-1953--fk--004.pdf,1953-01-31
https://pdf.swedeb.se/riksdagen-records-pdf/1953/prot-1953--fk--004.pdf,1953-02-03
https://pdf.swedeb.se/riksdagen-records-pdf/1953/prot-1953--fk--004.pdf,1953-02-04
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--ak--031.pdf,1954-11-27
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--ak--031.pdf,1954-11-30
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--ak--031.pdf,1954-12-01
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--fk--001.pdf,1954-01-11
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--fk--001.pdf,1954-01-12
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--fk--001.pdf,1954-01-13
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--fk--001.pdf,1954-01-14
https://pdf.swedeb.se/riksdagen-records-pdf/1954/prot-1954--fk--001.pdf,1954-01-15
https://pdf.swedeb.se/riksdagen-records-pdf/1955/prot-1955--ak--016.pdf,1955-04-29
https://pdf.swedeb.se/riksdagen-records-pdf/1955/prot-1955--ak--016.pdf,1955-05-03
https://pdf.swedeb.se/riksdagen-records-pdf/1955/prot-1955--ak--016.pdf,1955-05-04
https://pdf.swedeb.se/riksdagen-records-pdf/1955/prot-1955--fk--004.pdf,1955-02-04
https://pdf.swedeb.se/riksdagen-records-pdf/1955/prot-1955--fk--004.pdf,1955-02-07
https://pdf.swedeb.se/riksdagen-records-pdf/1955/prot-1955--fk--004.pdf,1955-02-08
https://pdf.swedeb.se/riksdagen-records-pdf/1955/prot-1955--fk--004.pdf,1955-02-09
https://pdf.swedeb.se/riksdagen-records-pdf/1956/prot-1956--ak--019.pdf,1956-05-18
https://pdf.swedeb.se/riksdagen-records-pdf/1956/prot-1956--ak--019.pdf,1956-05-22
https://pdf.swedeb.se/riksdagen-records-pdf/1956/prot-1956--ak--019.pdf,1956-05-23
https://pdf.swedeb.se/riksdagen-records-pdf/1956/prot-1956--fk--009.pdf,1956-03-02
https://pdf.swedeb.se/riksdagen-records-pdf/1956/prot-1956--fk--009.pdf,1956-03-06
https://pdf.swedeb.se/riksdagen-records-pdf/1956/prot-1956--fk--009.pdf,1956-03-07
https://pdf.swedeb.se/riksdagen-records-pdf/1957/prot-1957--ak--002.pdf,1957-01-21
https://pdf.swedeb.se/riksdagen-records-pdf/1957/prot-1957--ak--002.pdf,1957-01-22
https://pdf.swedeb.se/riksdagen-records-pdf/1957/prot-1957--fk--027.pdf,1957-11-22
https://pdf.swedeb.se/riksdagen-records-pdf/1957/prot-1957--fk--027.pdf,1957-11-26
https://pdf.swedeb.se/riksdagen-records-pdf/1957/prot-1957--fk--027.pdf,1957-11-27
https://pdf.swedeb.se/riksdagen-records-pdf/1958/prot-1958-a-fk--002.pdf,1958-01-21
https://pdf.swedeb.se/riksdagen-records-pdf/1958/prot-1958-a-fk--002.pdf,1958-01-22
https://pdf.swedeb.se/riksdagen-records-pdf/1958/prot-1958-b-ak--013.pdf,1958-11-28
https://pdf.swedeb.se/riksdagen-records-pdf/1958/prot-1958-b-ak--013.pdf,1958-12-02
https://pdf.swedeb.se/riksdagen-records-pdf/1958/prot-1958-b-ak--013.pdf,1958-12-03
https://pdf.swedeb.se/riksdagen-records-pdf/1959/prot-1959--ak--007.pdf,1959-03-06
https://pdf.swedeb.se/riksdagen-records-pdf/1959/prot-1959--ak--007.pdf,1959-03-10
https://pdf.swedeb.se/riksdagen-records-pdf/1959/prot-1959--ak--007.pdf,1959-03-11
https://pdf.swedeb.se/riksdagen-records-pdf/1959/prot-1959--fk--006.pdf,1959-02-27
https://pdf.swedeb.se/riksdagen-records-pdf/1959/prot-1959--fk--006.pdf,1959-03-03
https://pdf.swedeb.se/riksdagen-records-pdf/1959/prot-1959--fk--006.pdf,1959-03-04
https://pdf.swedeb.se/riksdagen-records-pdf/1960/prot-1960--ak--025.pdf,1960-11-08
https://pdf.swedeb.se/riksdagen-records-pdf/1960/prot-1960--ak--025.pdf,1960-11-09
https://pdf.swedeb.se/riksdagen-records-pdf/1960/prot-1960--fk--019.pdf,1960-05-23
https://pdf.swedeb.se/riksdagen-records-pdf/1960/prot-1960--fk--019.pdf,1960-05-24
https://pdf.swedeb.se/riksdagen-records-pdf/1960/prot-1960--fk--019.pdf,1960-05-25
https://pdf.swedeb.se/riksdagen-records-pdf/1961/prot-1961--ak--030.pdf,1961-11-10
https://pdf.swedeb.se/riksdagen-records-pdf/1961/prot-1961--ak--030.pdf,1961-11-14
https://pdf.swedeb.se/riksdagen-records-pdf/1961/prot-1961--ak--030.pdf,1961-11-15
https://pdf.swedeb.se/riksdagen-records-pdf/1961/prot-1961--fk--020.pdf,1961-05-17
https://pdf.swedeb.se/riksdagen-records-pdf/1962/prot-1962--ak--030.pdf,1962-11-06
https://pdf.swedeb.se/riksdagen-records-pdf/1962/prot-1962--ak--030.pdf,1962-11-09
https://pdf.swedeb.se/riksdagen-records-pdf/1962/prot-1962--fk--014.pdf,1962-03-30
https://pdf.swedeb.se/riksdagen-records-pdf/1962/prot-1962--fk--014.pdf,1962-04-04
https://pdf.swedeb.se/riksdagen-records-pdf/1963/prot-1963--ak--024.pdf,1963-05-20
https://pdf.swedeb.se/riksdagen-records-pdf/1963/prot-1963--ak--024.pdf,1963-05-21
https://pdf.swedeb.se/riksdagen-records-pdf/1963/prot-1963--ak--024.pdf,1963-05-22
https://pdf.swedeb.se/riksdagen-records-pdf/1963/prot-1963--fk--011.pdf,1963-03-15
https://pdf.swedeb.se/riksdagen-records-pdf/1963/prot-1963--fk--011.pdf,1963-03-19
https://pdf.swedeb.se/riksdagen-records-pdf/1963/prot-1963--fk--011.pdf,1963-03-20
https://pdf.swedeb.se/riksdagen-records-pdf/1964/prot-1964--ak--003.pdf,1964-01-21
https://pdf.swedeb.se/riksdagen-records-pdf/1964/prot-1964--ak--003.pdf,1964-01-22
https://pdf.swedeb.se/riksdagen-records-pdf/1964/prot-1964--fk--008.pdf,1964-02-18
https://pdf.swedeb.se/riksdagen-records-pdf/1964/prot-1964--fk--008.pdf,1964-02-19
https://pdf.swedeb.se/riksdagen-records-pdf/1964/prot-1964--fk--008.pdf,1964-02-21
https://pdf.swedeb.se/riksdagen-records-pdf/1965/prot-1965--ak--013.pdf,1965-03-23
https://pdf.swedeb.se/riksdagen-records-pdf/1965/prot-1965--ak--013.pdf,1965-03-24
https://pdf.swedeb.se/riksdagen-records-pdf/1965/prot-1965--fk--003.pdf,1965-01-19
https://pdf.swedeb.se/riksdagen-records-pdf/1966/prot-1966--ak--016.pdf,1966-04-13
https://pdf.swedeb.se/riksdagen-records-pdf/1966/prot-1966--fk--037.pdf,1966-12-08
https://pdf.swedeb.se/riksdagen-records-pdf/1966/prot-1966--fk--037.pdf,1966-12-09
https://pdf.swedeb.se/riksdagen-records-pdf/1967/prot-1967--ak--038.pdf,1967-10-26
https://pdf.swedeb.se/riksdagen-records-pdf/1967/prot-1967--ak--038.pdf,1967-10-27
https://pdf.swedeb.se/riksdagen-records-pdf/1967/prot-1967--fk--046.pdf,1967-11-23
https://pdf.swedeb.se/riksdagen-records-pdf/1967/prot-1967--fk--046.pdf,1967-11-24
https://pdf.swedeb.se/riksdagen-records-pdf/1968/prot-1968--ak--041.pdf,1968-12-03
https://pdf.swedeb.se/riksdagen-records-pdf/1968/prot-1968--ak--041.pdf,1968-12-04
https://pdf.swedeb.se/riksdagen-records-pdf/1968/prot-1968--fk--021.pdf,1968-05-02
https://pdf.swedeb.se/riksdagen-records-pdf/1968/prot-1968--fk--021.pdf,1968-05-03
https://pdf.swedeb.se/riksdagen-records-pdf/1969/prot-1969--ak--014.pdf,1969-03-27
https://pdf.swedeb.se/riksdagen-records-pdf/1969/prot-1969--ak--014.pdf,1969-03-28
https://pdf.swedeb.se/riksdagen-records-pdf/1969/prot-1969--fk--039.pdf,1969-12-02
https://pdf.swedeb.se/riksdagen-records-pdf/1969/prot-1969--fk--039.pdf,1969-12-03
https://pdf.swedeb.se/riksdagen-records-pdf/1970/prot-1970--ak--037.pdf,1970-11-10
https://pdf.swedeb.se/riksdagen-records-pdf/1970/prot-1970--ak--037.pdf,1970-11-11
https://pdf.swedeb.se/riksdagen-records-pdf/1970/prot-1970--ak--037.pdf,1970-11-12
https://pdf.swedeb.se/riksdagen-records-pdf/1970/prot-1970--ak--037.pdf,1970-11-13
https://pdf.swedeb.se/riksdagen-records-pdf/1970/prot-1970--fk--012.pdf,1970-03-19
https://pdf.swedeb.se/riksdagen-records-pdf/1970/prot-1970--fk--012.pdf,1970-03-20
https://pdf.swedeb.se/riksdagen-records-pdf/1971/prot-1971--074.pdf,1971-04-30
https://pdf.swedeb.se/riksdagen-records-pdf/1972/prot-1972--006.pdf,1972-01-18
https://pdf.swedeb.se/riksdagen-records-pdf/1973/prot-1973--037.pdf,1973-03-07
https://pdf.swedeb.se/riksdagen-records-pdf/1974/prot-1974--101.pdf,1974-10-16
https://pdf.swedeb.se/riksdagen-records-pdf/1975/prot-1975--036.pdf,1975-03-13
https://pdf.swedeb.se/riksdagen-records-pdf/197576/prot-197576--117.pdf,1976-05-05
https://pdf.swedeb.se/riksdagen-records-pdf/197677/prot-197677--046.pdf,1976-12-15
https://pdf.swedeb.se/riksdagen-records-pdf/197778/prot-197778--125.pdf,1978-04-20
https://pdf.swedeb.se/riksdagen-records-pdf/197879/prot-197879--099.pdf,1979-03-09
https://pdf.swedeb.se/riksdagen-records-pdf/197980/prot-197980--158.pdf,1980-05-30
https://pdf.swedeb.se/riksdagen-records-pdf/1980/prot-1980-urtima-005.pdf,1980-09-04
https://pdf.swedeb.se/riksdagen-records-pdf/1980/prot-1980-urtima-005.pdf,1980-09-05
https://pdf.swedeb.se/riksdagen-records-pdf/198081/prot-198081--024.pdf,1980-11-14
https://pdf.swedeb.se/riksdagen-records-pdf/198182/prot-198182--097.pdf,1982-03-15
https://pdf.swedeb.se/riksdagen-records-pdf/198283/prot-198283--073.pdf,1983-02-03
https://pdf.swedeb.se/riksdagen-records-pdf/198384/prot-198384--122.pdf,1984-04-11
https://pdf.swedeb.se/riksdagen-records-pdf/198485/prot-198485--113.pdf,1985-04-10
https://pdf.swedeb.se/riksdagen-records-pdf/198586/prot-198586--032.pdf,1985-11-20
https://pdf.swedeb.se/riksdagen-records-pdf/198687/prot-198687--045.pdf,1986-12-09
https://pdf.swedeb.se/riksdagen-records-pdf/198788/prot-198788--048.pdf,1988-01-11
https://pdf.swedeb.se/riksdagen-records-pdf/198889/prot-198889--063.pdf,1989-02-08
https://pdf.swedeb.se/riksdagen-records-pdf/198990/prot-198990--116.pdf,1990-05-07
https://pdf.swedeb.se/riksdagen-records-pdf/199091/prot-199091--124.pdf,1991-06-03
https://pdf.swedeb.se/riksdagen-records-pdf/199192/prot-199192--086.pdf,1992-03-27
https://pdf.swedeb.se/riksdagen-records-pdf/199293/prot-199293--127.pdf,1993-06-21
https://pdf.swedeb.se/riksdagen-records-pdf/199394/prot-199394--073.pdf,1994-03-16
https://pdf.swedeb.se/riksdagen-records-pdf/199495/prot-199495--032.pdf,1994-11-30
https://pdf.swedeb.se/riksdagen-records-pdf/199596/prot-199596--039.pdf,1995-12-15
https://pdf.swedeb.se/riksdagen-records-pdf/199697/prot-199697--010.pdf,1996-10-04
https://pdf.swedeb.se/riksdagen-records-pdf/199798/prot-199798--079.pdf,1998-03-12
https://pdf.swedeb.se/riksdagen-records-pdf/199899/prot-199899--109.pdf,1999-06-14
https://pdf.swedeb.se/riksdagen-records-pdf/19992000/prot-19992000--071.pdf,2000-02-23
https://pdf.swedeb.se/riksdagen-records-pdf/200001/prot-200001--035.pdf,2000-11-28
https://pdf.swedeb.se/riksdagen-records-pdf/200102/prot-200102--113.pdf,2002-05-27
https://pdf.swedeb.se/riksdagen-records-pdf/200203/prot-200203--035.pdf,2002-12-12
https://pdf.swedeb.se/riksdagen-records-pdf/200304/prot-200304--134.pdf,2003-07-08
https://pdf.swedeb.se/riksdagen-records-pdf/200405/prot-200405--005.pdf,2004-09-20
https://pdf.swedeb.se/riksdagen-records-pdf/200506/prot-200506--065.pdf,2006-02-01
https://pdf.swedeb.se/riksdagen-records-pdf/200607/prot-200607--006.pdf,2006-10-06
https://pdf.swedeb.se/riksdagen-records-pdf/200708/prot-200708--123.pdf,2008-06-05
https://pdf.swedeb.se/riksdagen-records-pdf/200809/prot-200809--052.pdf,2008-12-18
https://pdf.swedeb.se/riksdagen-records-pdf/200910/prot-200910--072.pdf,2010-02-10
https://pdf.swedeb.se/riksdagen-records-pdf/201011/prot-201011--067.pdf,2011-03-04
https://pdf.swedeb.se/riksdagen-records-pdf/201112/prot-201112--024.pdf,2011-10-27
https://pdf.swedeb.se/riksdagen-records-pdf/201213/prot-201213--036.pdf,2012-12-04
https://pdf.swedeb.se/riksdagen-records-pdf/201314/prot-201314--055.pdf,2014-01-16
https://pdf.swedeb.se/riksdagen-records-pdf/201415/prot-201415--010.pdf,2014-10-16
https://pdf.swedeb.se/riksdagen-records-pdf/201516/prot-201516--103.pdf,2016-05-11
https://pdf.swedeb.se/riksdagen-records-pdf/201617/prot-201617--065.pdf,2017-02-02
https://pdf.swedeb.se/riksdagen-records-pdf/201718/prot-201718--054.pdf,2017-12-20
https://pdf.swedeb.se/riksdagen-records-pdf/201819/prot-201819--016.pdf,2018-11-14
https://pdf.swedeb.se/riksdagen-records-pdf/201920/prot-201920--065.pdf,2020-01-29
https://pdf.swedeb.se/riksdagen-records-pdf/202021/prot-202021--140.pdf,2021-06-14
https://pdf.swedeb.se/riksdagen-records-pdf/202122/prot-202122--093.pdf,2022-04-05
